Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
17-03-2017,10.061,TCP  ,EXT_SERVER,22,10008_98,55951,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,11.573,TCP  ,10006_27,20210,EXT_SERVER,22,17,2273,1,.APRSF,0,suspicious,---,---,---
17-03-2017,11.573,TCP  ,EXT_SERVER,22,10006_27,20210,22,3489,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,13.89,TCP  ,EXT_SERVER,22,10001_123,4643,19,3037,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,13.89,TCP  ,10001_123,4643,EXT_SERVER,22,15,2981,1,.APRS.,0,suspicious,---,---,---
17-03-2017,9.201,TCP  ,10008_98,38327,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.201,TCP  ,EXT_SERVER,22,10008_98,38327,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,8.687,TCP  ,10006_27,51482,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,8.687,TCP  ,EXT_SERVER,22,10006_27,51482,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50265,7,561,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.067,TCP  ,OPENSTACK_NET,50265,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.065,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50266,7,1726,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.065,TCP  ,OPENSTACK_NET,50266,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.393,TCP  ,10045_44,42664,EXT_SERVER,22,2,94,1,...RS.,0,suspicious,---,---,---
17-03-2017,0.393,TCP  ,EXT_SERVER,22,10045_44,42664,1,48,1,.A..S.,0,suspicious,---,---,---
17-03-2017,9.702,TCP  ,10008_98,46661,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.702,TCP  ,EXT_SERVER,22,10008_98,46661,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,14.062,TCP  ,EXT_SERVER,22,10001_123,3797,19,3093,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,14.062,TCP  ,10001_123,3797,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
17-03-2017,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63320,7,702,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.073,TCP  ,OPENSTACK_NET,63320,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63321,7,556,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.062,TCP  ,OPENSTACK_NET,63321,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63322,7,639,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.047,TCP  ,OPENSTACK_NET,63322,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
17-03-2017,36.322,TCP  ,10004_35,17145,EXT_SERVER,22,4,242,1,.APRSF,0,suspicious,---,---,---
17-03-2017,36.322,TCP  ,EXT_SERVER,22,10004_35,17145,9,679,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,9.948,TCP  ,10008_98,38003,EXT_SERVER,22,19,2383,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.948,TCP  ,EXT_SERVER,22,10008_98,38003,20,3289,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,6.455,TCP  ,10004_35,38088,EXT_SERVER,22,6,374,1,.APRSF,0,suspicious,---,---,---
17-03-2017,6.455,TCP  ,EXT_SERVER,22,10004_35,38088,7,2385,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,0,UDP  ,10046_8,49204,EXT_SERVER,1900,1,122,1,......,0,suspicious,---,---,---
17-03-2017,0,ICMP ,EXT_SERVER,0,10046_8,3.3,1,150,1,......,0,suspicious,---,---,---
17-03-2017,13.707,TCP  ,EXT_SERVER,22,10001_123,2934,18,2985,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,13.707,TCP  ,10001_123,2934,EXT_SERVER,22,13,2843,1,.APRS.,0,suspicious,---,---,---
17-03-2017,95.245,TCP  ,10004_35,44381,EXT_SERVER,22,6,983,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,95.245,TCP  ,EXT_SERVER,22,10004_35,44381,14,7633,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,0,TCP  ,10047_158,62086,EXT_SERVER,5358,1,46,1,....S.,0,suspicious,---,---,---
17-03-2017,0,TCP  ,EXT_SERVER,5358,10047_158,62086,1,40,1,.A.R..,0,suspicious,---,---,---
17-03-2017,9.063,TCP  ,10008_98,34213,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.063,TCP  ,EXT_SERVER,22,10008_98,34213,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,0,TCP  ,10048_130,12655,EXT_SERVER,7547,1,46,1,....S.,0,suspicious,---,---,---
17-03-2017,0,TCP  ,EXT_SERVER,7547,10048_130,12655,1,40,1,.A.R..,0,suspicious,---,---,---
17-03-2017,9.685,TCP  ,10008_98,45357,EXT_SERVER,22,20,2423,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.685,TCP  ,EXT_SERVER,22,10008_98,45357,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.183,TCP  ,10006_27,39644,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.183,TCP  ,EXT_SERVER,22,10006_27,39644,20,3237,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,10.084,TCP  ,10008_98,58125,EXT_SERVER,22,18,2335,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,10.084,TCP  ,EXT_SERVER,22,10008_98,58125,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,13.506,TCP  ,EXT_SERVER,22,10001_123,1514,18,2985,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,13.506,TCP  ,10001_123,1514,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
17-03-2017,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63341,7,561,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.067,TCP  ,OPENSTACK_NET,63341,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63342,7,1726,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.075,TCP  ,OPENSTACK_NET,63342,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
17-03-2017,9.691,TCP  ,10008_98,42768,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,9.691,TCP  ,EXT_SERVER,22,10008_98,42768,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,16.131,TCP  ,EXT_SERVER,22,10001_123,3240,21,3117,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,16.131,TCP  ,10001_123,3240,EXT_SERVER,22,17,3073,1,.APRS.,0,suspicious,---,---,---
17-03-2017,8.568,TCP  ,10006_27,28474,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,8.568,TCP  ,EXT_SERVER,22,10006_27,28474,19,3185,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,35.676,TCP  ,10004_35,15509,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious,---,---,---
17-03-2017,35.676,TCP  ,EXT_SERVER,22,10004_35,15509,12,6541,1,.AP.SF,0,suspicious,---,---,---
17-03-2017,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50299,7,556,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.049,TCP  ,OPENSTACK_NET,50299,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50300,7,702,1,.AP.SF,0,normal,---,---,---
17-03-2017,0.061,TCP  ,OPENSTACK_NET,50300,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
17-03-2017,14.956,TCP  ,EXT_SERVER,22,10001_123,1523,20,3065,1,.AP.S.,0,suspicious,---,---,---
17-03-2017,14.956,TCP  ,10001_123,1523,EXT_SERVER,22,17,2963,1,.APRS.,0,suspicious,---,---,---
17-03-2017,13.768,TCP  ,EXT_SERVER,22,10001_123,2794,18,2985,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.768,TCP  ,10001_123,2794,EXT_SERVER,22,13,2971,1,.APRS.,0,suspicious,---,---,---
18-03-2017,8.311,TCP  ,10004_35,63437,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious,---,---,---
18-03-2017,8.311,TCP  ,EXT_SERVER,22,10004_35,63437,8,1506,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,0.09,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63375,7,702,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.09,TCP  ,OPENSTACK_NET,63375,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63376,7,556,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.055,TCP  ,OPENSTACK_NET,63376,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
18-03-2017,15.815,TCP  ,EXT_SERVER,22,10001_123,2259,19,3093,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,15.815,TCP  ,10001_123,2259,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious,---,---,---
18-03-2017,120.956,TCP  ,10004_35,34748,EXT_SERVER,22,5,268,1,.A..SF,0,suspicious,---,---,---
18-03-2017,120.956,TCP  ,EXT_SERVER,22,10004_35,34748,4,281,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,6.892,TCP  ,10006_27,30243,EXT_SERVER,22,8,1081,1,.APRSF,0,suspicious,---,---,---
18-03-2017,6.892,TCP  ,EXT_SERVER,22,10006_27,30243,11,5513,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.244,TCP  ,10006_27,16678,EXT_SERVER,22,14,2111,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.244,TCP  ,EXT_SERVER,22,10006_27,16678,17,3081,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,0,TCP  ,10049_233,31331,EXT_SERVER,5358,1,46,1,....S.,0,suspicious,---,---,---
18-03-2017,0,TCP  ,EXT_SERVER,5358,10049_233,31331,1,40,1,.A.R..,0,suspicious,---,---,---
18-03-2017,13.349,TCP  ,EXT_SERVER,22,10001_123,4480,20,3065,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.349,TCP  ,10001_123,4480,EXT_SERVER,22,15,2999,1,.APRS.,0,suspicious,---,---,---
18-03-2017,0,TCP  ,10050_43,40447,EXT_SERVER,5351,1,46,1,....S.,0,suspicious,---,---,---
18-03-2017,0,TCP  ,EXT_SERVER,5351,10050_43,40447,1,40,1,.A.R..,0,suspicious,---,---,---
18-03-2017,135.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50301,3,132,1,.A..SF,0,normal,---,---,---
18-03-2017,135.077,TCP  ,OPENSTACK_NET,50301,EXT_SERVER,8000,4,190,1,.A..SF,0,normal,---,---,---
18-03-2017,13.417,TCP  ,EXT_SERVER,22,10001_123,4865,20,3065,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.417,TCP  ,10001_123,4865,EXT_SERVER,22,15,2935,1,.APRS.,0,suspicious,---,---,---
18-03-2017,45.827,TCP  ,10004_35,11723,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious,---,---,---
18-03-2017,45.827,TCP  ,EXT_SERVER,22,10004_35,11723,14,5759,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.799,TCP  ,10006_27,53609,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.799,TCP  ,EXT_SERVER,22,10006_27,53609,20,3237,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,0.001,TCP  ,10051_187,14726,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
18-03-2017,0.001,TCP  ,EXT_SERVER,23,10051_187,14726,1,40,1,.A.R..,0,suspicious,---,---,---
18-03-2017,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50351,7,561,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.071,TCP  ,OPENSTACK_NET,50351,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50350,7,556,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.049,TCP  ,OPENSTACK_NET,50350,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50352,7,702,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.054,TCP  ,OPENSTACK_NET,50352,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
18-03-2017,1.143,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50353,7,1726,1,.AP.SF,0,normal,---,---,---
18-03-2017,1.143,TCP  ,OPENSTACK_NET,50353,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50354,7,639,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.05,TCP  ,OPENSTACK_NET,50354,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
18-03-2017,0,TCP  ,10052_132,26863,EXT_SERVER,7547,1,46,1,....S.,0,suspicious,---,---,---
18-03-2017,0,TCP  ,EXT_SERVER,7547,10052_132,26863,1,40,1,.A.R..,0,suspicious,---,---,---
18-03-2017,13.875,TCP  ,EXT_SERVER,22,10001_123,3096,20,3065,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.875,TCP  ,10001_123,3096,EXT_SERVER,22,18,3073,1,.APRS.,0,suspicious,---,---,---
18-03-2017,9.202,TCP  ,10006_27,25160,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious,---,---,---
18-03-2017,9.202,TCP  ,EXT_SERVER,22,10006_27,25160,20,3237,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.011,TCP  ,10006_27,29635,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.011,TCP  ,EXT_SERVER,22,10006_27,29635,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,0.089,TCP  ,10053_64,48411,EXT_SERVER,3389,2,92,1,...RS.,0,suspicious,---,---,---
18-03-2017,0.089,TCP  ,EXT_SERVER,3389,10053_64,48411,1,40,1,.A.R..,0,suspicious,---,---,---
18-03-2017,79.963,TCP  ,10004_35,51965,EXT_SERVER,22,4,225,1,.APRS.,0,suspicious,---,---,---
18-03-2017,79.963,TCP  ,EXT_SERVER,22,10004_35,51965,10,5465,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.571,TCP  ,EXT_SERVER,22,10001_123,2269,18,2985,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.571,TCP  ,10001_123,2269,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
18-03-2017,10.519,TCP  ,EXT_SERVER,22,10054_208,43573,20,3249,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.519,TCP  ,10054_208,43573,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious,---,---,---
18-03-2017,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63427,7,561,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.071,TCP  ,OPENSTACK_NET,63427,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.078,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63429,7,702,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.078,TCP  ,OPENSTACK_NET,63429,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63428,7,556,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.06,TCP  ,OPENSTACK_NET,63428,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63430,7,1726,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.067,TCP  ,OPENSTACK_NET,63430,EXT_SERVER,8000,5,533,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63431,7,639,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.059,TCP  ,OPENSTACK_NET,63431,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
18-03-2017,15.509,TCP  ,EXT_SERVER,22,10001_123,2398,19,3093,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,15.509,TCP  ,10001_123,2398,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious,---,---,---
18-03-2017,10.852,TCP  ,EXT_SERVER,22,10054_208,53518,18,3133,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.852,TCP  ,10054_208,53518,EXT_SERVER,22,14,2105,1,.APRSF,0,suspicious,---,---,---
18-03-2017,74.183,TCP  ,10004_35,35407,EXT_SERVER,22,6,359,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,74.183,TCP  ,EXT_SERVER,22,10004_35,35407,11,6694,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,14.505,TCP  ,EXT_SERVER,22,10001_123,3864,18,2985,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,14.505,TCP  ,10001_123,3864,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious,---,---,---
18-03-2017,15.874,TCP  ,EXT_SERVER,22,10001_123,4734,21,3113,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,15.874,TCP  ,10001_123,4734,EXT_SERVER,22,14,2889,1,.APRS.,0,suspicious,---,---,---
18-03-2017,75.514,TCP  ,10004_35,26910,EXT_SERVER,22,6,353,1,.APRSF,0,suspicious,---,---,---
18-03-2017,75.514,TCP  ,EXT_SERVER,22,10004_35,26910,11,6690,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.321,TCP  ,10006_27,56101,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.321,TCP  ,EXT_SERVER,22,10006_27,56101,19,3265,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,17.339,TCP  ,EXT_SERVER,22,10001_123,2846,20,3145,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,17.339,TCP  ,10001_123,2846,EXT_SERVER,22,16,3155,1,.APRS.,0,suspicious,---,---,---
18-03-2017,0,TCP  ,EXT_SERVER,3431,10055_218,58953,1,40,1,.A.R..,0,suspicious,---,---,---
18-03-2017,0,TCP  ,10055_218,58953,EXT_SERVER,3431,1,46,1,....S.,0,suspicious,---,---,---
18-03-2017,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50403,7,556,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.058,TCP  ,OPENSTACK_NET,50403,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50404,7,702,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.069,TCP  ,OPENSTACK_NET,50404,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
18-03-2017,14.298,TCP  ,EXT_SERVER,22,10001_123,4956,18,2985,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,14.298,TCP  ,10001_123,4956,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious,---,---,---
18-03-2017,13.857,TCP  ,EXT_SERVER,22,10001_123,1433,19,3037,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.857,TCP  ,10001_123,1433,EXT_SERVER,22,14,2935,1,.APRS.,0,suspicious,---,---,---
18-03-2017,10.292,TCP  ,EXT_SERVER,22,10054_208,42792,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.292,TCP  ,10054_208,42792,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,120.93,TCP  ,10004_35,50699,EXT_SERVER,22,5,262,1,.A.RS.,0,suspicious,---,---,---
18-03-2017,120.93,TCP  ,EXT_SERVER,22,10004_35,50699,4,257,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,27.21,TCP  ,10004_35,13681,EXT_SERVER,22,6,349,1,.APRS.,0,suspicious,---,---,---
18-03-2017,27.21,TCP  ,EXT_SERVER,22,10004_35,13681,12,6586,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,10.817,TCP  ,EXT_SERVER,22,10054_208,51802,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.817,TCP  ,10054_208,51802,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.475,TCP  ,EXT_SERVER,22,10054_208,33619,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.475,TCP  ,10054_208,33619,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,6.377,TCP  ,10004_35,16806,EXT_SERVER,22,7,381,1,.APRSF,0,suspicious,---,---,---
18-03-2017,6.377,TCP  ,EXT_SERVER,22,10004_35,16806,9,4445,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63480,7,702,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.082,TCP  ,OPENSTACK_NET,63480,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63481,7,556,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.062,TCP  ,OPENSTACK_NET,63481,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
18-03-2017,8.599,TCP  ,10006_27,43798,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,8.599,TCP  ,EXT_SERVER,22,10006_27,43798,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,14.463,TCP  ,EXT_SERVER,22,10001_123,3467,18,2985,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,14.463,TCP  ,10001_123,3467,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious,---,---,---
18-03-2017,9.653,TCP  ,EXT_SERVER,22,10054_208,33414,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.653,TCP  ,10054_208,33414,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.715,TCP  ,EXT_SERVER,22,10054_208,40525,20,3305,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.715,TCP  ,10054_208,40525,EXT_SERVER,22,19,2383,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,0,UDP  ,10056_250,41027,EXT_SERVER,53413,1,46,1,......,0,suspicious,---,---,---
18-03-2017,0,ICMP ,EXT_SERVER,0,10056_250,3.3,1,57,1,......,0,suspicious,---,---,---
18-03-2017,6.975,TCP  ,10004_35,62220,EXT_SERVER,22,7,381,1,.APRS.,0,suspicious,---,---,---
18-03-2017,6.975,TCP  ,EXT_SERVER,22,10004_35,62220,5,1285,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,10.083,TCP  ,EXT_SERVER,22,10054_208,51266,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.083,TCP  ,10054_208,51266,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,14.245,TCP  ,EXT_SERVER,22,10001_123,4030,19,3037,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,14.245,TCP  ,10001_123,4030,EXT_SERVER,22,16,3027,1,.APRS.,0,suspicious,---,---,---
18-03-2017,10.239,TCP  ,EXT_SERVER,22,10054_208,59734,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.239,TCP  ,10054_208,59734,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,13.469,TCP  ,EXT_SERVER,22,10001_123,1359,18,2985,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,13.469,TCP  ,10001_123,1359,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious,---,---,---
18-03-2017,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50437,7,561,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.063,TCP  ,OPENSTACK_NET,50437,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50438,7,1726,1,.AP.SF,0,normal,---,---,---
18-03-2017,0.067,TCP  ,OPENSTACK_NET,50438,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
18-03-2017,10.263,TCP  ,EXT_SERVER,22,10054_208,38622,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.263,TCP  ,10054_208,38622,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.674,TCP  ,10006_27,44042,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.674,TCP  ,EXT_SERVER,22,10006_27,44042,20,3249,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.471,TCP  ,EXT_SERVER,22,10054_208,46540,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.471,TCP  ,10054_208,46540,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,14.067,TCP  ,EXT_SERVER,22,10001_123,3338,18,2985,1,.AP.S.,0,suspicious,---,---,---
18-03-2017,14.067,TCP  ,10001_123,3338,EXT_SERVER,22,16,2981,1,.APRS.,0,suspicious,---,---,---
18-03-2017,10.273,TCP  ,EXT_SERVER,22,10054_208,56177,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,10.273,TCP  ,10054_208,56177,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,0,TCP  ,10057_204,64474,EXT_SERVER,5358,1,46,1,....S.,0,suspicious,---,---,---
18-03-2017,0,TCP  ,EXT_SERVER,5358,10057_204,64474,1,40,1,.A.R..,0,suspicious,---,---,---
18-03-2017,0.016,UDP  ,10014_199,123,EXT_SERVER,53871,1,76,1,......,0,suspicious,---,---,---
18-03-2017,0.016,UDP  ,EXT_SERVER,53871,10014_199,123,1,76,1,......,0,suspicious,---,---,---
18-03-2017,9.902,TCP  ,EXT_SERVER,22,10054_208,35943,19,3185,1,.AP.SF,0,suspicious,---,---,---
18-03-2017,9.902,TCP  ,10054_208,35943,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
